geno	CH65_i_MI_neg_a	CH65_i_MI_pos_a	CH65_i_MI_neg_b	CH65_i_MI_pos_b	CH65_i_MI_neg_c	CH65_i_MI_pos_c	CH65_i_SI_G189D_neg_a	CH65_i_SI_G189D_pos_a	CH65_i_SI_G189D_neg_b	CH65_i_SI_G189D_pos_b	CH65_i_SI_G189D_neg_c	CH65_i_SI_G189D_pos_c	CH65_i_unsorted
0101010101111010	425	6	315	8	202	20	34	5	47	4	41	9	42
0101010101111011	381	11	337	29	283	11	49	3	35	4	23	21	56
0101010101111100	416	10	306	7	189	13	28	1	61	4	39	12	53
0101010101111101	393	8	296	7	207	9	44	5	60	4	49	7	33
0101010101111110	460	16	350	6	299	11	64	5	56	4	65	6	34
0101010101111111	513	8	369	14	214	13	42	6	36	7	22	16	31
0101010110000000	1118	15	900	6	695	18	138	0	216	1	164	1	113
0101010110000001	920	18	779	15	585	12	140	1	185	0	139	1	141
0101010110000010	1043	19	847	6	635	8	146	0	184	1	161	9	105
0101010110000011	1101	16	839	10	574	24	150	1	179	1	161	0	101
0101010110000100	981	13	713	14	644	8	171	1	169	0	173	1	103
0101010110000101	899	10	830	62	675	25	137	1	171	1	148	0	120
0101010110000110	964	7	847	10	524	17	113	2	180	0	157	1	99
0101010110000111	1033	5	912	11	706	18	235	2	188	0	132	3	151
0101010110001000	705	9	554	19	443	9	94	0	117	1	125	1	71
0101010110001001	713	7	638	39	459	6	115	3	143	2	121	0	101
0101010110001010	818	8	746	25	602	21	115	1	152	0	136	2	65
0101010110001011	1031	6	736	7	561	21	95	0	163	3	128	1	93
0101010110001100	859	9	675	9	430	16	91	0	163	0	141	1	56
0101010110001101	811	6	715	15	526	11	154	0	155	0	121	3	80
0101010110001110	966	15	778	18	671	8	223	0	171	0	168	0	101
0101010110001111	936	6	761	8	632	19	131	1	162	0	129	1	72
0101010110010000	932	7	718	39	407	13	141	0	172	1	149	0	77
0101010110010001	787	5	635	12	497	19	95	0	133	0	120	0	72
0101010110010010	941	7	821	9	572	16	122	0	175	1	159	1	115
0101010110010011	988	16	773	20	675	12	162	2	153	1	138	3	119
0101010110010100	803	7	644	4	741	7	133	1	139	0	105	4	83
0101010110010101	962	3	676	8	638	19	165	2	173	0	141	0	102
0101010110010110	875	5	719	13	427	16	110	0	153	0	131	0	66
0101010110010111	869	10	637	13	430	14	83	0	144	1	167	0	54
0101010110011000	682	4	538	15	372	12	77	0	125	0	112	0	73
0101010110011001	687	3	528	6	431	12	123	0	132	1	97	3	89
0101010110011010	753	10	612	27	368	15	105	1	119	0	126	0	44
0101010110011011	814	12	717	35	514	13	110	0	134	2	125	2	85
0101010110011100	834	12	638	10	389	12	98	0	177	0	136	4	82
0101010110011101	701	6	669	27	404	20	105	1	123	0	125	4	57
0101010110011110	829	7	586	9	477	10	138	0	132	0	146	2	106
0101010110011111	802	12	651	6	511	13	133	0	142	0	116	0	61
0101010110100000	1007	9	883	20	494	22	87	4	166	2	135	8	99
0101010110100001	923	6	735	46	728	13	93	2	125	6	109	4	103
0101010110100010	964	6	796	6	605	22	103	5	136	1	127	3	89
0101010110100011	982	5	860	7	541	16	68	10	106	12	88	8	93
0101010110100100	910	11	738	19	528	11	99	6	158	2	131	3	139
0101010110100101	931	10	748	32	673	16	160	3	126	5	114	3	104
0101010110100110	922	11	840	13	434	18	78	2	162	6	151	1	47
0101010110100111	970	7	783	6	642	12	99	4	129	5	81	12	108
0101010110101000	681	9	538	23	476	14	90	4	112	2	108	2	60
0101010110101001	736	6	579	15	472	9	91	2	115	3	118	8	93
0101010110101010	826	6	717	5	536	19	136	3	130	3	131	0	91
0101010110101011	986	9	838	17	525	15	89	7	118	9	84	2	95
0101010110101100	841	9	699	9	477	11	106	3	96	1	95	2	64
0101010110101101	695	4	599	11	505	11	74	3	121	4	91	5	76
0101010110101110	931	13	760	10	520	10	147	8	155	4	114	7	106
0101010110101111	902	6	774	9	464	18	87	2	109	7	121	4	78
0101010110110000	987	7	807	10	596	11	141	5	146	5	109	3	116
0101010110110001	861	7	681	25	612	11	115	3	124	8	94	4	117
0101010110110010	912	9	672	8	520	12	87	3	110	5	115	3	74
0101010110110011	994	12	841	9	460	23	81	12	98	8	89	5	79
0101010110110100	821	11	679	4	293	16	93	2	128	3	113	6	49
0101010110110101	1009	12	833	11	566	21	108	3	127	9	101	7	80
0101010110110110	995	7	819	6	511	14	93	6	140	10	129	7	79
0101010110110111	922	12	807	9	585	20	89	7	89	9	70	5	118
0101010110111000	662	3	526	3	295	13	102	1	106	6	82	4	67
0101010110111001	743	8	559	9	404	9	80	8	104	4	82	9	49
0101010110111010	861	15	648	21	374	14	49	4	136	7	106	3	60
0101010110111011	883	8	758	43	543	18	74	6	92	11	81	6	91
0101010110111100	731	14	623	3	346	7	69	6	101	5	91	2	56
0101010110111101	753	11	689	7	348	17	80	4	105	4	86	0	76
0101010110111110	899	2	742	14	640	18	143	2	145	8	115	4	107
0101010110111111	942	6	787	11	469	19	79	9	94	7	81	7	51
0101010111000000	557	5	414	1	253	7	77	0	107	0	92	1	34
0101010111000001	495	5	357	4	367	9	73	1	75	1	83	4	62
0101010111000010	654	8	476	7	560	9	135	0	122	0	104	1	73
0101010111000011	633	8	451	8	302	12	88	1	114	0	86	2	45
0101010111000100	469	13	415	3	372	13	81	0	93	0	77	1	49
0101010111000101	599	9	479	12	501	12	155	0	129	0	111	2	51
0101010111000110	532	4	360	3	475	2	109	1	106	0	97	0	39
0101010111000111	558	8	469	2	323	6	103	1	103	0	81	2	53
0101010111001000	376	4	279	2	223	6	50	0	87	0	64	0	45
0101010111001001	389	9	347	8	264	8	85	0	66	0	67	1	46
0101010111001010	532	4	367	10	247	10	54	0	86	1	77	0	45
0101010111001011	559	7	419	0	347	6	107	0	77	1	73	3	55
0101010111001100	481	2	403	4	248	7	38	0	80	0	71	1	31
0101010111001101	447	3	360	2	237	6	49	1	88	0	72	0	34
0101010111001110	498	3	386	4	510	11	137	0	107	0	69	4	81
0101010111001111	546	4	444	5	241	3	70	0	105	0	86	1	30
0101010111010000	550	2	424	9	286	5	72	0	100	0	79	0	45
0101010111010001	440	1	384	4	201	9	37	0	96	1	60	0	24
0101010111010010	549	7	455	0	321	6	85	1	101	0	84	0	45
0101010111010011	569	6	407	14	464	8	79	2	96	1	84	1	67
0101010111010100	414	2	336	1	377	10	92	0	99	0	81	0	73
0101010111010101	506	7	390	3	258	4	61	0	95	0	84	0	44
0101010111010110	486	2	408	1	286	4	92	2	99	0	72	1	66
0101010111010111	449	6	333	1	307	7	59	1	68	3	62	2	56
0101010111011000	339	1	254	3	167	2	68	0	72	0	49	2	20
0101010111011001	410	1	326	5	224	2	77	0	90	0	65	2	33
0101010111011010	459	3	353	3	205	6	61	0	83	0	70	1	19
0101010111011011	475	9	358	6	224	2	79	1	77	3	61	0	40
0101010111011100	386	8	344	2	309	8	58	0	81	0	72	1	63
0101010111011101	440	4	349	2	151	7	31	1	73	0	62	1	14
0101010111011110	456	7	396	5	220	8	58	1	81	0	68	1	26
0101010111011111	455	4	394	7	208	10	39	1	68	0	65	1	29
0101010111100000	376	3	301	0	208	7	49	1	55	4	47	4	29
0101010111100001	402	1	341	5	180	4	42	3	44	4	35	3	41
0101010111100010	453	3	368	6	173	1	32	4	63	5	43	5	24
0101010111100011	484	5	355	5	234	5	15	2	28	11	21	21	33
0101010111100100	423	7	307	5	226	8	65	2	53	1	48	4	57
0101010111100101	446	3	335	4	212	10	41	5	34	1	35	2	30
0101010111100110	470	4	365	2	240	4	70	2	45	5	45	4	47
0101010111100111	486	8	356	8	281	9	53	8	34	6	34	27	61
0101010111101000	332	3	208	20	136	5	27	3	51	0	40	1	40
0101010111101001	314	4	268	6	187	11	33	1	38	4	35	1	33
0101010111101010	359	4	281	3	195	4	26	4	59	5	29	2	43
0101010111101011	392	1	323	14	306	8	37	4	23	6	21	9	29
0101010111101100	343	6	280	4	150	12	59	2	49	2	44	0	29
0101010111101101	436	4	292	2	190	8	32	3	36	5	36	9	26
0101010111101110	462	1	358	2	174	4	32	4	48	2	38	2	27
0101010111101111	527	5	356	4	224	10	58	9	36	10	18	14	27
0101010111110000	477	1	340	4	258	13	33	4	39	3	37	4	40
0101010111110001	409	4	326	7	211	5	33	5	39	3	40	4	31
0101010111110010	457	6	305	4	314	9	39	4	47	6	39	6	42
0101010111110011	468	6	340	3	246	3	35	4	26	8	22	18	44
0101010111110100	405	2	350	1	278	8	49	3	36	6	37	5	43
0101010111110101	437	7	346	4	259	7	57	3	46	5	29	20	40
0101010111110110	447	3	337	7	243	6	46	0	53	7	29	7	59
0101010111110111	493	5	387	1	257	12	49	7	38	13	23	29	50
0101010111111000	334	6	282	1	172	5	41	0	33	4	39	5	30
0101010111111001	322	3	202	10	162	3	24	4	24	4	29	2	30
0101010111111010	423	1	297	11	318	3	44	1	39	4	26	8	54
0101010111111011	431	4	310	6	162	7	16	6	19	6	24	9	25
0101010111111100	492	3	310	1	242	4	43	5	41	2	44	6	32
0101010111111101	344	3	252	7	260	12	57	4	30	6	25	6	39
0101010111111110	478	4	323	7	263	11	38	7	39	9	26	7	69
0101010111111111	481	6	337	2	219	8	40	7	27	2	19	21	39
0101011000000000	508	0	443	19	277	1	64	2	104	1	64	0	84
0101011000000001	498	4	361	4	256	13	51	2	97	1	83	2	34
0101011000000010	510	6	398	1	271	2	101	0	91	0	66	0	53
0101011000000011	572	8	445	18	421	12	111	0	86	1	83	5	55
0101011000000100	477	2	346	4	233	5	71	0	77	1	89	1	32
0101011000000101	504	4	319	5	181	3	53	0	86	1	60	1	38
0101011000000110	513	5	405	5	378	9	89	1	96	0	71	0	57
0101011000000111	550	8	381	4	204	14	36	0	77	1	75	0	31
0101011000001000	338	3	214	1	195	5	72	0	57	1	46	0	34
0101011000001001	374	1	276	5	353	5	74	1	57	2	57	1	75
0101011000001010	482	3	352	8	247	6	76	1	75	1	69	0	37
0101011000001011	441	3	382	2	283	10	71	2	75	1	45	3	52
0101011000001100	475	0	333	17	289	5	56	1	75	1	69	4	48
0101011000001101	367	3	284	3	149	4	30	2	66	0	70	0	21
0101011000001110	520	2	418	2	233	9	105	0	87	1	94	3	42
0101011000001111	511	4	378	6	199	10	52	2	94	0	56	1	32
0101011000010000	470	4	409	16	388	5	107	0	86	1	67	4	55
0101011000010001	399	7	284	5	146	5	28	2	65	2	52	3	17
0101011000010010	440	3	311	17	344	10	56	1	81	1	75	1	61
0101011000010011	424	6	374	4	177	7	40	0	75	0	53	2	30
0101011000010100	415	2	272	2	254	5	62	0	76	1	64	4	43
0101011000010101	483	3	334	4	292	3	78	0	71	2	55	2	65
0101011000010110	497	1	301	1	239	8	41	1	82	0	74	1	35
0101011000010111	406	6	336	10	271	5	63	0	73	1	50	1	55
0101011000011000	300	1	237	1	153	3	23	0	53	0	52	1	33
0101011000011001	361	2	213	3	194	2	55	1	59	0	54	4	23
0101011000011010	381	1	301	0	224	8	52	0	66	0	42	4	33
0101011000011011	415	4	335	1	307	8	117	1	72	1	45	3	73
0101011000011100	403	3	313	1	161	7	50	0	63	1	72	3	40
0101011000011101	370	0	237	5	149	8	47	0	52	0	59	0	31
0101011000011110	466	5	332	3	277	8	53	0	90	0	60	1	47
0101011000011111	397	2	284	3	200	4	40	0	65	5	47	1	26
0101011000100000	415	5	293	1	161	10	28	1	59	1	47	1	30
0101011000100001	376	1	345	11	279	3	55	0	58	2	51	1	59
0101011000100010	406	5	349	2	180	10	51	0	70	3	56	1	37
0101011000100011	439	5	350	3	258	10	38	5	62	3	57	0	29
0101011000100100	382	2	304	3	255	4	87	2	47	3	53	3	45
0101011000100101	432	4	341	15	148	3	37	0	55	4	55	0	29
0101011000100110	435	0	302	11	180	6	76	3	65	1	54	4	32
0101011000100111	411	3	317	1	213	6	34	4	57	1	44	2	23
0101011000101000	287	1	206	2	170	2	32	0	57	1	45	0	20
0101011000101001	331	4	259	1	207	4	53	3	48	3	35	2	45
0101011000101010	351	5	281	4	174	5	37	1	57	1	51	0	20
0101011000101011	409	7	301	2	170	9	41	1	60	1	39	0	29
0101011000101100	320	4	248	1	204	8	46	1	51	4	44	0	34
0101011000101101	335	1	231	2	144	5	21	1	39	2	31	0	18
0101011000101110	405	2	256	7	149	8	61	1	71	3	60	3	41
0101011000101111	391	2	320	3	224	8	63	1	52	4	38	2	35
0101011000110000	434	2	291	6	178	3	71	3	55	2	47	3	55
0101011000110001	402	7	287	1	171	10	20	0	47	7	36	3	40
0101011000110010	426	8	327	9	199	5	27	2	72	2	63	0	24
0101011000110011	430	1	365	27	322	8	38	6	70	8	38	5	33
0101011000110100	410	3	271	3	193	6	55	3	61	0	44	1	26
0101011000110101	421	3	241	3	145	5	28	3	46	2	39	7	33
0101011000110110	437	1	285	2	181	6	41	0	54	4	56	1	24
0101011000110111	345	4	290	15	162	5	34	6	53	2	34	1	29
0101011000111000	276	1	159	2	145	5	29	1	52	2	26	1	18
0101011000111001	265	1	230	24	173	4	33	4	37	5	40	6	18
0101011000111010	377	0	250	4	236	5	34	1	64	0	43	4	36
0101011000111011	361	2	270	5	119	6	31	1	31	6	27	1	15
0101011000111100	331	1	253	4	282	4	53	3	44	4	55	2	37
0101011000111101	387	3	225	5	163	2	19	3	54	0	37	0	16
0101011000111110	415	2	289	12	228	4	45	0	39	0	39	1	51
0101011000111111	438	3	328	8	210	7	38	6	57	6	39	3	22
0101011001000000	581	6	397	2	388	4	64	0	111	0	91	0	35
0101011001000001	510	1	427	3	350	9	64	0	83	0	99	0	38
0101011001000010	599	5	421	23	347	9	85	0	107	0	81	2	74
0101011001000011	600	5	487	8	300	13	95	2	99	3	77	0	51
0101011001000100	567	4	416	9	227	3	71	0	119	0	84	2	35
0101011001000101	515	4	412	3	186	11	65	1	117	0	85	0	34
0101011001000110	589	4	461	1	248	5	67	0	99	0	98	0	29
0101011001000111	523	5	396	2	424	8	88	1	108	2	71	5	70
0101011001001000	386	7	337	0	179	7	35	1	77	0	72	0	28
0101011001001001	469	2	313	3	168	5	73	1	94	0	87	0	38
0101011001001010	491	4	388	6	159	7	65	0	89	1	79	1	21
0101011001001011	554	6	438	6	399	3	70	0	93	1	78	2	53
0101011001001100	470	6	369	4	263	3	45	0	81	0	86	1	45
0101011001001101	529	3	376	1	144	7	55	0	86	1	69	2	35
0101011001001110	556	4	374	2	274	6	119	0	94	0	87	0	48
0101011001001111	590	4	454	1	317	13	71	0	106	0	73	0	39
0101011001010000	514	1	395	21	285	2	122	1	96	1	81	0	70
0101011001010001	437	8	363	18	222	11	48	0	70	2	65	0	43
0101011001010010	520	4	363	3	260	9	67	2	86	1	77	0	25
0101011001010011	562	3	419	22	340	4	87	4	94	2	65	3	58
0101011001010100	509	3	356	20	439	2	109	1	78	0	73	0	72
0101011001010101	524	7	414	6	205	5	55	0	89	2	78	0	38
0101011001010110	439	5	347	11	233	5	63	0	87	0	74	0	34
0101011001010111	458	4	395	2	277	7	84	0	74	7	57	2	51
0101011001011000	374	1	242	3	237	4	64	0	64	0	47	0	56
0101011001011001	430	2	261	2	196	2	58	0	77	0	54	0	29
0101011001011010	462	1	319	2	206	8	37	0	70	0	59	1	18
0101011001011011	491	2	390	6	236	7	32	1	69	2	46	2	29
0101011001011100	390	3	321	3	253	1	73	0	79	1	64	3	42
0101011001011101	397	4	294	10	164	5	46	0	50	1	60	1	49
0101011001011110	462	3	331	1	159	5	41	1	107	0	55	0	17
0101011001011111	456	4	295	5	160	6	41	3	73	0	62	0	18
0101011001100000	490	4	369	4	272	7	77	0	71	2	45	4	42
0101011001100001	512	3	304	2	269	7	48	3	70	3	43	2	38
0101011001100010	468	7	368	0	375	5	108	7	81	4	64	1	110
0101011001100011	581	3	399	5	330	10	101	3	41	5	49	8	63
0101011001100100	428	1	299	0	322	10	114	1	63	2	36	2	69
0101011001100101	476	3	356	2	278	7	44	1	59	4	44	3	38
0101011001100110	396	0	335	3	309	5	57	3	69	1	48	2	45
0101011001100111	497	8	353	4	267	3	49	3	54	7	36	2	35
0101011001101000	346	2	205	5	142	3	88	2	55	2	32	1	40
0101011001101001	399	4	281	4	144	6	34	3	66	0	40	0	31
0101011001101010	404	3	314	18	151	8	55	2	52	2	32	2	26
0101011001101011	432	3	345	4	211	7	65	3	45	10	34	3	33
0101011001101100	407	4	296	4	197	3	53	4	68	2	57	2	40
0101011001101101	359	2	318	4	237	8	74	2	62	3	32	3	49
0101011001101110	437	5	293	2	241	5	68	5	63	2	55	1	21
0101011001101111	456	7	389	3	295	3	47	3	41	3	40	10	41
0101011001110000	430	6	307	0	270	5	114	2	56	2	47	3	48
0101011001110001	432	2	324	5	157	2	32	2	46	6	36	4	26
0101011001110010	431	3	349	1	228	4	46	0	61	6	59	3	29
0101011001110011	509	6	386	4	198	8	27	6	42	6	32	3	13
0101011001110100	429	4	322	1	237	7	67	2	57	3	44	1	36
0101011001110101	398	4	350	3	190	3	34	3	53	5	34	7	22
0101011001110110	447	3	339	4	274	7	57	3	51	4	61	1	40
0101011001110111	544	14	324	2	201	5	30	6	45	7	36	7	34
0101011001111000	288	0	234	1	141	2	41	6	48	1	39	1	45
0101011001111001	385	3	280	0	145	5	45	1	44	1	33	1	33
0101011001111010	406	0	322	7	224	5	48	0	54	5	34	0	54
0101011001111011	375	2	322	3	208	6	34	3	55	6	27	1	13
0101011001111100	423	1	324	2	222	4	45	4	56	5	36	2	26
0101011001111101	421	3	271	5	269	2	46	2	45	4	35	8	32
0101011001111110	444	7	324	3	269	3	42	2	62	3	36	0	62
0101011001111111	389	3	307	2	213	6	38	5	29	8	23	3	30
0101011010000000	596	6	419	4	432	9	93	1	97	0	89	2	88
0101011010000001	550	4	433	11	235	7	89	0	93	4	83	0	31
0101011010000010	588	6	420	9	406	11	71	0	114	2	79	1	91
0101011010000011	670	7	455	16	425	6	138	2	97	0	82	4	51
0101011010000100	526	10	434	2	229	9	81	3	111	2	84	0	40
0101011010000101	590	4	463	3	323	8	107	1	110	2	87	5	63
0101011010000110	515	5	453	1	260	7	67	0	81	0	86	1	63
0101011010000111	620	5	460	7	240	9	81	4	90	2	62	4	58
0101011010001000	438	3	279	2	194	4	43	1	83	2	72	2	32
0101011010001001	396	4	328	7	310	11	48	3	94	1	71	1	43
0101011010001010	430	1	357	6	209	8	49	0	94	0	52	1	43
0101011010001011	562	6	412	2	225	9	59	0	77	6	69	3	32
0101011010001100	504	3	369	11	377	6	59	0	76	2	69	5	69
0101011010001101	419	2	310	4	164	9	55	1	66	0	54	2	42
0101011010001110	565	1	397	3	238	14	55	1	104	0	83	1	25
0101011010001111	530	8	415	3	259	8	46	4	88	3	80	1	35
0101011010010000	562	6	514	3	344	11	102	0	86	2	84	1	28
0101011010010001	474	2	361	3	198	10	59	0	62	2	64	0	45
0101011010010010	542	4	412	16	342	9	62	2	90	2	80	0	53
0101011010010011	534	3	386	4	190	12	39	1	94	1	73	3	27
0101011010010100	489	1	366	5	203	8	60	0	84	3	63	1	41
0101011010010101	466	3	407	0	311	11	73	0	91	2	62	3	39
0101011010010110	511	5	332	6	280	8	74	0	103	1	71	1	73
0101011010010111	471	3	399	9	206	11	61	0	85	0	62	5	32
0101011010011000	389	1	282	5	154	6	49	0	84	0	53	3	50
0101011010011001	395	4	258	3	221	13	45	1	69	1	56	2	34
0101011010011010	507	4	291	1	185	6	73	0	83	2	77	3	37
0101011010011011	525	5	406	4	332	12	88	0	80	2	58	5	90
0101011010011100	433	6	308	3	237	8	65	0	75	1	58	0	38
0101011010011101	394	2	317	6	156	6	47	1	78	3	52	1	36
0101011010011110	457	4	341	4	191	7	39	0	86	0	76	0	30
0101011010011111	498	6	352	9	238	5	51	1	95	1	61	2	28
0101011010100000	489	6	414	3	314	9	68	1	65	6	57	3	39
0101011010100001	460	5	339	5	197	11	64	1	61	3	40	1	41
0101011010100010	502	3	385	10	390	6	113	1	84	0	51	4	54
0101011010100011	512	6	466	10	283	6	61	3	68	3	59	1	66
0101011010100100	476	4	340	1	247	10	55	3	56	4	48	0	32
0101011010100101	488	5	379	13	248	10	58	2	73	4	61	2	55
0101011010100110	483	2	341	13	382	6	72	0	97	4	76	1	45
0101011010100111	456	3	358	9	265	8	69	5	63	3	43	3	30
0101011010101000	305	3	292	10	260	4	40	0	47	3	41	2	32
0101011010101001	318	1	247	7	198	5	49	4	43	3	41	3	30
0101011010101010	401	4	282	3	201	7	53	0	60	2	53	2	24
0101011010101011	433	4	402	6	185	13	52	3	48	6	49	3	39
0101011010101100	463	3	348	5	212	4	87	5	78	1	47	1	41
0101011010101101	363	6	311	2	203	8	51	0	62	3	49	1	29
0101011010101110	429	5	299	2	152	8	42	1	71	2	46	0	28
0101011010101111	436	3	356	3	213	4	41	1	54	3	42	4	32
0101011010110000	482	3	363	19	424	6	140	2	61	0	56	11	92
0101011010110001	429	1	328	2	196	11	44	4	47	4	44	4	30
0101011010110010	441	3	356	9	272	10	82	0	77	1	59	4	31
0101011010110011	485	4	426	29	456	9	117	2	67	7	52	7	61
0101011010110100	524	5	313	4	263	9	56	1	70	5	61	2	45
0101011010110101	563	4	397	2	206	12	90	0	68	6	60	1	28
0101011010110110	463	3	339	29	329	1	67	0	70	2	65	4	52
0101011010110111	482	6	317	2	304	8	52	3	62	3	51	2	31
0101011010111000	348	3	275	4	127	4	36	0	57	3	38	1	23
0101011010111001	347	5	286	7	275	6	89	1	45	5	45	3	57
0101011010111010	358	1	325	18	195	2	46	0	65	0	35	1	35
0101011010111011	424	5	331	4	179	4	14	5	46	4	32	3	42
0101011010111100	357	7	258	3	209	6	35	2	53	3	30	5	29
0101011010111101	357	3	244	5	188	7	23	2	43	3	33	1	21
0101011010111110	419	5	343	7	220	12	34	0	60	1	53	2	34
0101011010111111	466	1	353	15	378	9	67	2	62	2	33	2	35
0101011011000000	615	7	456	6	595	7	101	0	98	1	93	4	72
0101011011000001	511	5	437	4	278	11	59	1	101	0	72	0	51
0101011011000010	583	7	432	2	280	5	53	0	120	0	104	2	42
0101011011000011	596	5	425	21	414	8	101	1	103	6	86	3	73
0101011011000100	569	2	397	6	256	5	67	1	108	0	71	0	40
0101011011000101	560	3	391	10	317	4	62	1	90	1	78	6	63
0101011011000110	609	3	479	4	290	12	65	1	128	0	104	2	46
0101011011000111	574	4	431	34	478	12	143	3	99	4	72	3	100
0101011011001000	403	2	273	21	188	1	53	1	69	0	67	2	28
0101011011001001	451	3	331	10	286	5	66	2	81	2	67	1	59
0101011011001010	457	2	367	3	209	4	48	0	77	0	58	1	30
0101011011001011	519	3	400	5	474	6	56	4	89	1	90	8	52
0101011011001100	512	2	315	12	234	8	46	2	101	0	67	1	37
0101011011001101	452	3	330	4	164	8	50	0	73	1	73	1	22
0101011011001110	656	7	425	13	231	6	57	0	104	0	92	2	32
0101011011001111	562	3	400	4	230	11	40	4	113	0	66	7	41
0101011011010000	499	6	414	11	313	4	114	1	105	0	70	3	63
0101011011010001	464	6	365	9	208	5	47	2	91	2	62	1	35
0101011011010010	509	3	343	2	200	7	48	1	104	0	84	1	24
0101011011010011	505	4	441	12	411	9	74	1	76	9	56	4	48
0101011011010100	407	2	343	2	228	11	67	0	60	2	72	1	40
0101011011010101	502	1	349	7	278	11	65	1	89	2	61	2	37
0101011011010110	503	6	351	1	187	3	49	0	91	2	56	1	18
0101011011010111	487	4	318	10	279	0	98	1	72	2	54	2	46
0101011011011000	291	1	233	5	200	5	38	2	52	1	52	0	38
0101011011011001	360	4	331	1	211	5	65	1	63	1	66	2	44
0101011011011010	386	3	308	2	175	7	56	1	71	0	59	0	20
0101011011011011	432	3	330	18	212	10	36	1	69	0	54	1	27
0101011011011100	408	4	349	21	205	5	40	0	74	1	61	1	25
0101011011011101	396	3	260	2	196	8	61	1	65	2	53	4	37
0101011011011110	478	6	290	0	363	5	148	0	91	0	65	2	60
0101011011011111	449	6	306	2	176	12	45	4	66	2	72	2	25
0101011011100000	456	4	365	0	228	6	46	6	48	4	39	2	51
0101011011100001	407	4	318	6	243	7	28	3	32	7	34	1	60
0101011011100010	529	4	395	3	295	8	52	4	60	6	50	2	59
0101011011100011	507	4	363	2	229	4	33	11	23	13	18	11	44
0101011011100100	458	2	342	5	151	6	40	0	33	9	35	3	29
0101011011100101	442	8	337	2	166	8	38	2	32	8	25	3	45
0101011011100110	472	2	394	6	172	5	33	4	53	6	46	3	37
0101011011100111	527	4	368	3	307	6	90	7	26	5	32	16	43
0101011011101000	328	2	225	0	147	2	21	3	32	5	37	3	32
0101011011101001	347	1	271	3	416	5	77	2	32	1	28	4	49
0101011011101010	450	6	308	2	306	2	27	2	30	4	21	0	27
0101011011101011	457	6	342	4	217	9	82	8	32	7	16	14	35
0101011011101100	403	2	278	2	205	7	40	3	39	4	22	6	40
0101011011101101	361	1	268	2	292	6	85	4	35	6	26	2	78
0101011011101110	473	8	313	13	350	7	60	0	52	7	41	6	38
0101011011101111	437	4	351	16	289	7	41	8	35	7	29	10	46
0101011011110000	490	3	351	10	342	6	56	1	45	10	39	7	43
0101011011110001	386	7	354	2	147	4	24	5	31	5	27	4	23
0101011011110010	500	6	330	5	181	11	30	6	51	4	45	4	30
0101011011110011	489	3	325	19	223	9	29	4	21	8	28	7	47
0101011011110100	438	3	314	17	166	7	20	2	44	3	22	4	23
0101011011110101	480	7	358	3	190	4	38	6	31	3	32	13	45
0101011011110110	473	2	332	3	251	2	79	3	45	3	39	1	33
0101011011110111	411	6	374	2	223	6	61	2	24	5	28	11	40
0101011011111000	292	2	205	6	196	6	66	5	34	1	27	2	27
0101011011111001	344	2	237	1	165	2	24	2	18	7	17	2	36
0101011011111010	426	6	363	8	232	3	39	2	38	4	31	2	22
0101011011111011	463	4	334	23	229	7	48	2	17	9	13	12	41
0101011011111100	330	6	231	9	150	6	73	3	34	3	23	3	39
0101011011111101	412	3	284	5	177	5	36	1	34	4	32	4	27
0101011011111110	460	0	352	17	320	4	83	6	55	6	38	2	54
0101011011111111	490	2	316	15	166	4	42	8	35	4	20	7	49
0101011100000000	719	6	475	11	406	20	97	0	84	2	111	3	69
0101011100000001	575	2	457	4	355	8	86	1	88	3	80	5	59
0101011100000010	615	11	465	7	282	7	75	0	110	0	106	3	64
0101011100000011	689	10	518	4	538	13	106	2	105	2	91	2	78
0101011100000100	539	5	435	1	288	7	90	1	87	1	87	2	65
0101011100000101	544	7	431	13	434	11	119	0	94	2	80	0	94
0101011100000110	591	6	538	2	399	9	94	1	126	0	101	3	53
0101011100000111	600	11	464	2	536	9	85	3	80	4	78	11	79
0101011100001000	430	5	316	6	259	7	73	0	83	0	57	2	39
0101011100001001	441	8	352	7	197	9	47	0	78	1	73	0	34
0101011100001010	509	3	382	3	306	6	62	0	80	0	80	0	47
0101011100001011	580	12	405	4	377	17	79	3	85	5	74	5	47
0101011100001100	521	7	400	5	304	8	51	0	99	1	89	1	48
0101011100001101	485	10	386	4	250	2	51	1	77	4	65	2	40
0101011100001110	581	6	449	3	349	3	75	1	117	1	100	3	52
0101011100001111	619	4	441	8	346	11	58	4	115	3	83	0	38
0101011100010000	569	5	408	6	316	11	92	1	105	0	77	6	50
0101011100010001	483	5	366	10	463	9	76	1	78	1	51	4	69
0101011100010010	523	8	373	2	353	7	80	0	93	1	71	3	25
0101011100010011	561	2	436	22	675	19	123	0	81	1	68	2	97
0101011100010100	446	4	402	3	294	6	54	0	95	0	74	1	30
0101011100010101	507	9	423	6	249	10	44	3	75	2	63	4	33
0101011100010110	486	0	397	2	228	5	51	0	80	0	64	0	38
0101011100010111	491	5	377	1	341	5	38	0	71	3	51	0	35
0101011100011000	351	2	307	3	183	4	41	0	64	0	68	1	17
